0,0
0.0066,0.1298
0.0252,0.3765
0.0565,0.6254
0.1002,0.8753
0.1564,1.1251
0.2253,1.3752
0.3066,1.6254
0.4003,1.8753
0.5065,2.1252
0.6253,2.3752
0.7565,2.6252
0.9003,2.8752
1.0565,3.1251
1.2253,3.3751
1.4064,3.6251
1.6002,3.875
1.8065,4.1251
2.0252,4.3751
2.2566,4.6251
2.5002,4.8751
2.7565,5.1251
3.0253,5.3751
3.3065,5.6251
3.6002,5.8751
3.9065,6.1251
4.2253,6.3751
4.5564,6.625
4.9003,6.875
5.2565,7.125
5.6252,7.375
6.0065,7.625
6.4002,7.875
6.7939,7.8747
7.1752,7.6247
7.5439,7.3747
7.9001,7.1247
8.2439,6.8747
8.5751,6.6247
8.8939,6.3747
9.2001,6.1246
9.4939,5.8746
9.7751,5.6246
10.0438,5.3746
10.3001,5.1246
10.5438,4.8746
10.7751,4.6245
10.9937,4.3746
11.2,4.1246
11.3937,3.8745
11.575,3.6245
11.7438,3.3745
11.8999,3.1245
12.0437,2.8745
12.1748,2.6245
12.2936,2.3746
12.3998,2.1245
12.4935,1.8746
12.5748,1.6245
12.6436,1.3743
12.6998,1.1243
12.7435,0.8742
12.7747,0.6241
12.7934,0.3739
