0,0
-0.0068,-0.135
-0.0265,-0.3956
-0.0596,-0.6643
-0.1065,-0.9346
-0.1668,-1.2064
-0.2407,-1.4788
-0.3282,-1.7528
-0.4297,-2.0293
-0.5451,-2.3088
-0.6748,-2.5922
-0.8188,-2.8805
-0.9775,-3.1742
-1.1513,-3.4753
-1.3404,-3.7863
-1.546,-4.1088
-1.7683,-4.4481
-2.0087,-4.807
-2.2683,-5.1933
-2.5461,-5.5544
-2.8222,-5.524
-3.0909,-5.3744
-3.3521,-5.224
-3.6074,-5.1051
-3.8584,-5.02
-4.1066,-4.9651
-4.3536,-4.9389
-4.6006,-4.9402
-4.8491,-4.9692
-5.1007,-5.0328
-5.3578,-5.1419
-5.6224,-5.2927
-5.8927,-5.4065
-6.1655,-5.4554
-6.4377,-5.4439
-6.7066,-5.3771
-6.962,-5.1093
-7.1863,-4.486
-7.3808,-3.8889
-7.548,-3.3436
-7.6906,-2.8536
-7.812,-2.4279
-7.9171,-2.1026
-8.0122,-1.9004
-8.1017,-1.7912
-8.1899,-1.7638
-8.2803,-1.8077
-8.3762,-1.9187
-8.4808,-2.0915
-8.5969,-2.3213
-8.7271,-2.6047
-8.8737,-2.9306
-9.0369,-3.2639
-9.203,-3.323
-9.3651,-3.2424
-9.5224,-3.1448
-9.6732,-3.0169
-9.8165,-2.8657
-9.9514,-2.6963
-10.077,-2.5126
-10.1929,-2.319
-10.2988,-2.1166
-10.3942,-1.907
-10.4787,-1.6929
-10.5526,-1.475
-10.6153,-1.2528
-10.6667,-1.0283
-10.7069,-0.8022
-10.7356,-0.5743
-10.753,-0.3448
-10.7587,-0.1097
