0,0
-0.0083,-0.1649
-0.0345,-0.524
-0.0802,-0.9151
-0.1449,-1.2928
-0.2275,-1.653
-0.327,-1.9904
-0.4421,-2.3042
-0.5717,-2.5931
-0.7149,-2.8606
-0.8702,-3.1095
-1.0373,-3.3418
-1.2155,-3.5636
-1.4045,-3.7776
-1.6038,-3.9872
-1.8135,-4.1944
-2.0336,-4.401
-2.264,-4.6092
-2.505,-4.8182
-2.7564,-5.0301
-3.0187,-5.2437
-3.2916,-5.4601
-3.5755,-5.6784
-3.8704,-5.899
-4.1765,-6.1214
-4.4939,-6.3457
-4.8224,-6.5715
-5.1623,-6.7984
-5.5136,-7.0263
-5.8764,-7.2551
-6.2506,-7.4844
-6.6363,-7.7139
-7.0336,-7.9435
-7.4359,-8.0474
-7.8371,-8.026
-8.2369,-7.9959
-8.6266,-7.7922
-9.0028,-7.5233
-9.3655,-7.256
-9.715,-6.9899
-10.0513,-6.7245
-10.3742,-6.46
-10.6841,-6.196
-10.9808,-5.9325
-11.2642,-5.6694
-11.5345,-5.4068
-11.7917,-5.1447
-12.036,-4.883
-12.267,-4.6216
-12.485,-4.3611
-12.6901,-4.1015
-12.8823,-3.8426
-13.0615,-3.5849
-13.228,-3.3289
-13.3817,-3.0744
-13.5227,-2.8221
-13.6513,-2.5724
-13.7677,-2.3252
-13.8717,-2.0808
-13.9637,-1.8401
-14.0438,-1.603
-14.1124,-1.3693
-14.1693,-1.139
-14.215,-0.9128
-14.2494,-0.6888
-14.2728,-0.4685
-14.2854,-0.2498
