0,0
-0.0044,-0.0883
-0.0158,-0.2267
-0.0325,-0.3356
-0.0554,-0.4578
-0.0853,-0.5976
-0.1233,-0.7601
-0.1706,-0.946
-0.2284,-1.1569
-0.2979,-1.3894
-0.3799,-1.6405
-0.4753,-1.9081
-0.5846,-2.1862
-0.7083,-2.4723
-0.8464,-2.7628
-0.9991,-3.0555
-1.1666,-3.3489
-1.3486,-3.6408
-1.5453,-3.9317
-1.7562,-4.22
-1.9816,-4.5063
-2.221,-4.79
-2.4746,-5.0716
-2.7421,-5.351
-3.0236,-5.6286
-3.3189,-5.9044
-3.6278,-6.1786
-3.9503,-6.4517
-4.2865,-6.7237
-4.6362,-6.9949
-4.9995,-7.2656
-5.3763,-7.5361
-5.7667,-7.8066
-6.1643,-7.9526
-6.563,-7.974
-6.9623,-7.9859
-7.3535,-7.8226
-7.7331,-7.5915
-8.1009,-7.3588
-8.4572,-7.1251
-8.8017,-6.8903
-9.1344,-6.6549
-9.4555,-6.4188
-9.7646,-6.1823
-10.0619,-5.9453
-10.3472,-5.7079
-10.6207,-5.4702
-10.8824,-5.2318
-11.132,-4.9931
-11.3696,-4.7537
-11.5953,-4.5134
-11.809,-4.2721
-12.0104,-4.0298
-12.1997,-3.7859
-12.3768,-3.5403
-12.5413,-3.2927
-12.6935,-3.0426
-12.833,-2.7897
-12.9597,-2.5339
-13.0734,-2.2747
-13.174,-2.0119
-13.2614,-1.7453
-13.3351,-1.4756
-13.3953,-1.2016
-13.4415,-0.9251
-13.4738,-0.646
-13.4921,-0.3635
