0,0
0.008,0.1591
0.0329,0.4999
0.0765,0.8717
0.1386,1.242
0.219,1.6089
0.3175,1.9701
0.4337,2.3233
0.5669,2.6659
0.7166,2.9937
0.8819,3.3059
1.0619,3.5998
1.2556,3.8732
1.4621,4.1286
1.6803,4.3669
1.9098,4.5893
2.1499,4.8014
2.4001,5.0048
2.6603,5.2031
2.9302,5.3989
3.2099,5.5937
3.4994,5.7902
3.7988,5.9882
4.1082,6.1889
4.4279,6.3922
4.7579,6.599
5.0982,6.8085
5.4493,7.0207
5.811,7.2356
6.1837,7.4525
6.5673,7.6718
6.9619,7.8925
7.3675,8.1146
7.7782,8.2112
8.1873,8.1817
8.59,8.0546
8.9789,7.7777
9.354,7.5013
9.7154,7.2279
10.0632,6.9569
10.3976,6.6878
10.7186,6.4203
11.0263,6.1542
11.3208,5.8892
11.6021,5.6252
11.8702,5.362
12.1251,5.0997
12.367,4.8381
12.5959,4.5772
12.8118,4.3172
13.0147,4.0579
13.2047,3.7996
13.3817,3.5423
13.5461,3.2865
13.6977,3.0317
13.8367,2.7785
13.9629,2.5271
14.0769,2.2779
14.1784,2.0305
14.2677,1.7855
14.3448,1.5428
14.4099,1.3025
14.4632,1.0647
14.5046,0.8289
14.5344,0.5952
14.5526,0.3626
14.5592,0.1191
