0,0
0.0064,0.1275
0.0252,0.3754
0.0564,0.6253
0.1002,0.8752
0.1564,1.1252
0.2252,1.3753
0.3064,1.6252
0.4002,1.8751
0.5064,2.1252
0.6252,2.3751
0.7565,2.6252
0.9002,2.8752
1.0565,3.1251
1.2252,3.3751
1.4065,3.6251
1.6002,3.8751
1.8001,4
2.0002,4
2.2002,4
2.4002,4
2.6002,4
2.8002,4
3.0001,4
3.2001,4
3.4002,4
3.6001,4
3.8002,4
4.0001,4
4.2001,4
4.4001,4
4.6001,4
4.8001,4
5.0001,4
5.2001,4
5.4001,4
5.6002,4
5.8002,4
6.0001,4
6.1941,3.8795
6.3756,3.6296
6.5481,3.4501
6.777,4.5785
7.0336,5.1328
7.296,5.2471
7.5524,5.1271
7.7918,4.789
8.0124,4.4122
8.2137,4.0245
8.395,3.6269
8.5547,3.1934
8.6854,2.615
8.7906,2.1031
8.8764,1.7159
8.9508,1.4895
9.0201,1.3843
9.0889,1.3778
9.1619,1.459
9.2428,1.6182
9.3263,1.6689
9.4078,1.63
9.4881,1.6063
9.5654,1.5474
9.6383,1.4576
9.7054,1.3406
9.7655,1.2019
9.8178,1.0469
9.8617,0.8785
9.8968,0.7001
9.9225,0.5142
9.9386,0.3233
9.9451,0.1274
