0,0
-0.0045,-0.0891
-0.016,-0.2309
-0.0331,-0.3418
-0.0562,-0.4624
-0.0861,-0.5974
-0.1237,-0.7525
-0.1703,-0.9315
-0.2272,-1.1385
-0.296,-1.3759
-0.3782,-1.6435
-0.4752,-1.9417
-0.5886,-2.2681
-0.7198,-2.6221
-0.8699,-3.003
-1.0405,-3.4132
-1.2335,-3.8584
-1.4444,-4.2184
-1.6686,-4.4844
-1.904,-4.7068
-2.1415,-4.7498
-2.3792,-4.7544
-2.6156,-4.7295
-2.8491,-4.6702
-3.0804,-4.6241
-3.3107,-4.6067
-3.5412,-4.6098
-3.7724,-4.6255
-4.005,-4.6505
-4.2393,-4.6865
-4.4762,-4.7366
-4.7148,-4.7722
-4.9518,-4.7396
-5.1895,-4.7551
-5.4282,-4.7757
-5.6685,-4.8051
-5.9107,-4.8434
-6.1553,-4.8913
-6.4026,-4.9474
-6.6532,-5.012
-6.9074,-5.0843
-7.1654,-5.1603
-7.4274,-5.2384
-7.693,-5.3124
-7.9582,-5.3038
-8.2206,-5.2491
-8.4808,-5.2039
-8.7395,-5.1741
-8.9975,-5.159
-9.2554,-5.1578
-9.514,-5.1716
-9.774,-5.1993
-10.0361,-5.2428
-10.2995,-5.2674
-10.5596,-5.2027
-10.8156,-5.1206
-11.0676,-5.0398
-11.3159,-4.9658
-11.5609,-4.9
-11.8031,-4.8452
-12.0397,-4.731
-12.186,-2.9272
-12.2996,-2.2718
-12.423,-2.4677
-12.5566,-2.6725
-12.6972,-2.8118
-12.848,-3.0161
-13.0101,-3.2414
-13.1835,-3.4675
-13.3676,-3.6821
-13.5614,-3.8768
-13.7638,-4.0479
-13.9735,-4.1941
-14.1893,-4.3158
-14.41,-4.4143
-14.6346,-4.491
-14.862,-4.548
-15.0914,-4.5878
-15.3218,-4.6073
-15.5436,-4.4365
-15.7514,-4.1555
-15.9444,-3.8619
-16.1227,-3.5652
-16.2861,-3.2682
-16.4347,-2.9717
-16.5685,-2.6769
-16.6877,-2.3839
-16.7924,-2.0928
-16.8826,-1.8043
-16.9585,-1.517
-17.0201,-1.2315
-17.0675,-0.9474
-17.1007,-0.6643
-17.1198,-0.3821
