0,0
-0.0074,-0.1478
-0.0303,-0.4575
-0.0697,-0.7902
-0.126,-1.1252
-0.1992,-1.4641
-0.2896,-1.8073
-0.3973,-2.1556
-0.5228,-2.508
-0.666,-2.8659
-0.8273,-3.2242
-1.0063,-3.5827
-1.203,-3.9335
-1.4166,-4.2714
-1.6461,-4.5893
-1.89,-4.8783
-2.1468,-5.1354
-2.4075,-5.2153
-2.6631,-5.1118
-2.9125,-4.9868
-3.1557,-4.866
-3.3934,-4.7532
-3.6259,-4.6508
-3.8539,-4.5584
-4.0777,-4.4768
-4.298,-4.4044
-4.515,-4.3409
-4.7292,-4.2849
-4.941,-4.2358
-5.1507,-4.1925
-5.3584,-4.1544
-5.5644,-4.1208
-5.7689,-4.091
-5.9722,-4.0645
-6.1742,-4.0411
-6.3753,-4.0201
-6.5754,-4.0015
-6.7746,-3.9848
-6.9731,-3.9698
-7.1709,-3.9564
-7.3682,-3.9444
-7.5648,-3.9336
-7.761,-3.9239
-7.9567,-3.9151
-8.1521,-3.9072
-8.3471,-3.9001
-8.5418,-3.8937
-8.7361,-3.8879
-8.9304,-3.8829
-9.1243,-3.8781
-9.318,-3.8741
-9.5114,-3.8703
-9.7048,-3.8671
-9.898,-3.8642
-10.0911,-3.8616
-10.2841,-3.8594
-10.477,-3.8574
-10.6697,-3.8557
-10.8624,-3.8542
-11.0552,-3.8531
-11.2477,-3.852
-11.4403,-3.8513
-11.6328,-3.8506
-11.8253,-3.8501
