0,0
0.0054,0.1087
0.0207,0.3063
0.0452,0.4891
0.0789,0.6744
0.1221,0.8637
0.175,1.0579
0.2379,1.2577
0.311,1.4634
0.3949,1.676
0.4895,1.8941
0.5955,2.1188
0.7129,2.3483
0.8421,2.5828
0.983,2.8206
1.1362,3.0618
1.3014,3.3043
1.4787,3.5478
1.6683,3.7909
1.8699,4.0324
2.0835,4.2711
2.3087,4.505
2.5453,4.7324
2.7927,4.9478
3.0363,4.8715
3.2669,4.6122
3.4845,4.3524
3.6885,4.0798
3.8782,3.7937
4.0528,3.4917
4.2114,3.172
4.3529,2.8304
4.476,2.4622
4.5791,2.0613
4.6601,1.6208
4.7179,1.1543
4.8281,2.2052
4.989,3.218
5.1657,3.5345
5.3599,3.8842
5.5741,4.2832
5.811,4.7387
6.0563,4.9052
6.3023,4.9199
6.5472,4.8993
6.789,4.836
7.0288,4.7965
7.269,4.8016
7.5113,4.8483
7.7581,4.9357
8.0115,5.0675
8.2707,5.183
8.5336,5.2591
8.7996,5.3204
9.0691,5.3888
9.3429,5.4767
9.6223,5.5883
9.9085,5.7232
10.2024,5.8789
10.5047,6.0462
10.8128,6.1612
11.1317,6.3789
11.4632,6.6292
11.807,6.877
12.1631,7.122
12.5314,7.3641
12.9115,7.6035
13.3035,7.8407
13.7055,8.0395
14.108,8.0499
14.5097,8.0343
14.9107,8.0204
15.311,8.0035
15.7021,7.8235
16.0795,7.5476
16.4432,7.2733
16.7946,7.029
17.1342,6.7914
17.4624,6.5646
17.7801,6.3546
18.0885,6.1679
18.3888,6.0059
18.6816,5.8566
18.9661,5.6891
19.2397,5.4714
19.4998,5.2015
19.7582,5.1675
20.0159,5.1535
20.2681,5.0446
20.5158,4.9556
20.7599,4.881
21.0004,4.8089
21.2366,4.7259
21.4698,4.663
21.7017,4.6378
21.9339,4.6439
22.1676,4.6748
22.4043,4.7342
22.646,4.8346
22.8912,4.9035
23.135,4.875
23.3737,4.7742
23.6061,4.648
23.8326,4.5304
24.0547,4.4422
24.2744,4.3938
24.4866,4.2435
24.6784,3.8366
24.8475,3.3825
24.9969,2.9869
25.1268,2.5985
25.2376,2.2163
25.331,1.8679
25.4104,1.5882
25.4794,1.3795
25.5416,1.2449
25.6011,1.1888
25.6619,1.2161
25.7285,1.3318
25.8055,1.541
25.8979,1.8485
26.0092,2.2243
26.1412,2.6405
26.2954,3.0837
26.4651,3.3943
26.6344,3.3861
26.7804,2.9205
26.8912,2.2153
26.9904,1.9841
27.0794,1.7808
27.1598,1.6063
27.2328,1.4612
27.3002,1.3474
27.3634,1.2655
27.4242,1.2159
